candidate_id,decision,reviewer,review_note,expected_issue_types,pet_group,target_species,target_scope,normalized_name,brand,category_id,subcategory_id,confidence,issue_details,suggested_actions,source,raw_title,source_url,image_url,jan_code,model_number
candidate-cb1f603b567081df40b31ca1,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,キドニア 食事療法食,ナチュラルハーベスト,therapeutic_food,therapeutic_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,キドニア 食事療法食(6kg),https://product.rakuten.co.jp/product/-/fb4319a3e495dc24565d3f027b7ae000/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PFC/5L9/FGZ/5N7/fbda9b8c19929e1816e6a128fc41de18.jpg?_ex=128x128,4521254013142,10903
candidate-d31c29d9b3c4d4ef89a8b194,,,,target_species_unknown|variant_merge_uncertain,cat,,unconfirmed,ウエットフード デイリーメニュー海魚入りお肉のムース,アルモネイチャー,cat_food,subcat_002,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,アルモネイチャー ウエットフード デイリーメニュー海魚入りお肉のムース(85g),https://product.rakuten.co.jp/product/-/96fdc746a6e14e9e92f5732327fa71d4/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/N8C/O9O/6JA/c1846f10a2fa0f54019594a97e968032.jpg?_ex=128x128,8001154125016,alm152
candidate-d4b585908a1fe8bad8ad4d41,,,,target_species_unknown|variant_merge_uncertain,cat,,unconfirmed,贅沢うまみ仕立て 毛玉ケア,銀のスプーン,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,銀のスプーン 贅沢うまみ仕立て 毛玉ケア(1.4kg),https://product.rakuten.co.jp/product/-/e0d9dfec2c9619c7d5e525bf9fa4f001/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/N4L/OJ1/WYZ/f1753ac88e894a45f17ac41117f0dab3.jpg?_ex=128x128,4520699648476,4520699648476
candidate-d9513b1ddbc03ce1c8dbd26f,,,,target_species_unknown,cat,,unconfirmed,ウエットフード デイリーメニューチキンとビーフ入り肉魚のご馳走,アルモネイチャー,cat_food,subcat_002,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,アルモネイチャー ウエットフード デイリーメニューチキンとビーフ入り肉魚のご馳走(70g),https://product.rakuten.co.jp/product/-/c746f88fb5f621c43850b1d549edc021/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PEE/N86/RHE/8RK/78e2a0880543ff1e867d97a5f592b543.jpg?_ex=128x128,8001154121964,5271
candidate-da849458bbf86bd6761a4a68,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,トライペット ウェットフード レッドミートフォーミュラ,ペットカインド,dog_food,dog_wet_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,ペットカインド トライペット ウェットフード レッドミートフォーミュラ 170g,https://product.rakuten.co.jp/product/-/a32dbd9f2d2a0a9f7d8d58a1522ca04b/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,0832701000269,
candidate-dbf8f69342df37e90ed64d50,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,アドバンス 尿石ケア pHサポート 1歳から ペットライン,メディコート,dog_food,dog_dry_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,yahoo_shopping,メディコート アドバンス 尿石ケア pHサポート 1歳から 6kg(500g×12) ペットライン 返品種別B,https://store.shopping.yahoo.co.jp/joshin/4902418002422-73-30002800.html,https://item-shopping.c.yimg.jp/i/j/joshin_4902418002422-73-30002800,4902418002422,
candidate-e1ff48810f1ff30ea75871bc,,,,target_species_unknown,dog,,unconfirmed,フェカリストリプルケア ウェットフード チキン,ナチュラルハーベスト,dog_food,dog_wet_food,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,ナチュラルハーベスト フェカリストリプルケア ウェットフード チキン 90g,https://product.rakuten.co.jp/product/-/201a3cc21f8926112da4d4f998ef7d5f/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,4521254013807,
candidate-ee358051a740bea148c59c70,,,,target_species_unknown,cat,,unconfirmed,贅沢3種の素材仕立て 毛玉ケア まぐろ・かつお・白身魚味,銀のスプーン,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,銀のスプーン 贅沢3種の素材仕立て 毛玉ケア まぐろ・かつお・白身魚味(1.0kg),https://product.rakuten.co.jp/product/-/211b6a9dd8cb0933916be845418616b2/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PFV/84N/WP1/W1O/f9f1b08045ea37f5c2ef7d96882808f1.jpg?_ex=128x128,4520699338513,
candidate-f96f64c3dd832e50f544f9fc,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,シーザー 14歳からの ごろっと蒸しささみ 彩り野菜入り ウェットフード,シーザー(ドッグフード)(Cesar),dog_food,dog_wet_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,シーザー 14歳からの ごろっと蒸しささみ 彩り野菜入り ウェットフード(70g*16袋入),https://product.rakuten.co.jp/product/-/608962549d74e9b3bfb32992284dd200/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEI/636/GYM/4FG/aaa62836a85fe7a0df66e55a6ebddf6f.jpg?_ex=128x128,4902397839293,CEP12
candidate-fac7703397f57b15cbf21d42,,,,target_species_unknown|variant_merge_uncertain,cat,,unconfirmed,海の贅沢素材毛玉ケア 4連パック,銀のスプーン,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,銀のスプーン 海の贅沢素材毛玉ケア ４連パック(40g*4コ入),https://product.rakuten.co.jp/product/-/9a3f1ba134a9ca5dee9840ff0c3b84ba/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PED/43D/IYS/U2N/637ea33ff4e430531a6c0a89f6e1cfd1.jpg?_ex=128x128,4520699682708,4520699682708
candidate-01afaef9cb9b17cc2c40955e,,,,target_species_unknown,dog,,unconfirmed,ウェルケア ジャック・ラッセル・テリア専用 アダルト〜シニア,イースター,dog_food,dog_dry_food,0.5,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,yahoo_shopping,ウェルケア ジャック・ラッセル・テリア専用 アダルト〜シニア 2.7kg イースター 返品種別B,https://store.shopping.yahoo.co.jp/joshin/4970768116595-73-30002800.html,https://item-shopping.c.yimg.jp/i/j/joshin_4970768116595-73-30002800,4970768116595,
candidate-078166ef1086a85308f18a09,,,,variant_merge_uncertain,aquarium,,group_wide,エイトコア ミニ,水作,gravel,gravel,0.5,分類・統合confidence=0.50,バリエーション差と統合先を人手で確認する。,yahoo_shopping,水作 エイトコア ミニ,https://store.shopping.yahoo.co.jp/animaux-mignons/159758.html,https://item-shopping.c.yimg.jp/i/j/animaux-mignons_159758,4974105100001,
candidate-1afab5ffff5c589c2d6968be,,,,variant_merge_uncertain,aquarium,,group_wide,ジェックス デュアルクリーン600 DC-600,GEX,filter_media,filter_media,0.5,分類・統合confidence=0.50,バリエーション差と統合先を人手で確認する。,yahoo_shopping,ジェックス GEX デュアルクリーン600 DC-600,https://store.shopping.yahoo.co.jp/hcvalor/vh-4972547036551.html,https://item-shopping.c.yimg.jp/i/j/hcvalor_vh-4972547036551,4972547036551,
candidate-28637ced2f980b97d0f7d1f1,,,,variant_merge_uncertain,bird,,group_wide,自然派宣言フランス産 麻の実 鳥のおやつ・シード,黒瀬ペットフード,mineral,mineral,0.5,分類・統合confidence=0.50,バリエーション差と統合先を人手で確認する。,yahoo_shopping,自然派宣言フランス産 麻の実 40g 黒瀬ペットフード 鳥のおやつ・シード,https://store.shopping.yahoo.co.jp/torippie/484-111-198.html,https://item-shopping.c.yimg.jp/i/j/torippie_484-111-198,4972228256933,
candidate-364c03fa883fa73e1be50cac,,,,small_animal_scope_unclear|target_species_unknown|variant_merge_uncertain,small_animal,,unconfirmed,年中快適! ふかふかソフトマット,マルカン,bedding,bedding,0.5,「小動物」以外の具体的な対象種が確認できない。 / 商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.50,group_wideにせず、具体的な対象種が確認できるまで保留する。 / メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_ichiba,マルカン 年中快適！ ふかふかソフトマット 10L,https://hb.afl.rakuten.co.jp/hgc/g00qlnsn.pd2g8b6d.g00qlnsn.pd2g974c/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fpetsmum%2F40000122%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fpetsmum%2Fi%2F10006477%2F&rafcid=wsc_i_is_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://thumbnail.image.rakuten.co.jp/@0_mall/petsmum/cabinet/2/58873197.jpg?_ex=128x128,,
candidate-40b619baa330ce1d74d5d494,,,,variant_merge_uncertain,bird,,group_wide,シード食専用サプリメント 食べるビタミン,黒瀬ペットフード,bird_food,bird_pellet,0.5,分類・統合confidence=0.50,バリエーション差と統合先を人手で確認する。,yahoo_shopping,シード食専用サプリメント 食べるビタミン 80g [黒瀬ペットフード],https://store.shopping.yahoo.co.jp/petking/4972228223058.html,https://item-shopping.c.yimg.jp/i/j/petking_4972228223058,4972228223058,
candidate-4d67ea49f51e931eb0a7d2d2,,,,variant_merge_uncertain,aquarium,,group_wide,ジェックス コーナーパワーフィルター用活性炭カートリッジ ろ過 濾過,GEX,activated_carbon,activated_carbon,0.5,分類・統合confidence=0.50,バリエーション差と統合先を人手で確認する。,yahoo_shopping,GEX ジェックス コーナーパワーフィルター用活性炭カートリッジ4コ入 × 3箱 ろ過 濾過,https://store.shopping.yahoo.co.jp/tsutsu-uraura/gex-coner4-3s.html,https://item-shopping.c.yimg.jp/i/j/tsutsu-uraura_gex-coner4-3s,4972547039736,
candidate-6b8717c26e1fd1cc15502cba,,,,small_animal_scope_unclear|target_species_unknown|variant_merge_uncertain,small_animal,,unconfirmed,P- スドー フルーツ王国プレミアム 採れたて苺,ピッコリーノ,small_mammal_food,hamster_food,0.5,「小動物」以外の具体的な対象種が確認できない。 / 商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.50,group_wideにせず、具体的な対象種が確認できるまで保留する。 / メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,yahoo_shopping,P-4974212909092 スドー フルーツ王国プレミアム 採れたて苺46g,https://store.shopping.yahoo.co.jp/kaden-sakura/p-4974212909092.html,https://item-shopping.c.yimg.jp/i/j/kaden-sakura_p-4974212909092,4974212909092,
candidate-7453d538387d516ead68db03,,,,target_species_unknown,dog,,unconfirmed,ドギーマン からだ想いの毎日ごはん 体重管理用,無添加良品,semi_moist_food,semi_moist_food,0.5,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,yahoo_shopping,ドギーマン 無添加良品 からだ想いの毎日ごはん 体重管理用 200g ×24個 (s6020022),https://store.shopping.yahoo.co.jp/familypet/s6020022.html,https://item-shopping.c.yimg.jp/i/j/familypet_s6020022,4976555826814,
candidate-884db8bdf28b126f2cc4daa0,,,,variant_merge_uncertain,aquarium,,group_wide,ブラックホール 高性能活性炭 淡水 海水 流木アク抜き アク吸着 黄ばみ吸着,キョーリン,fish_medicine,fish_medicine,0.5,分類・統合confidence=0.50,バリエーション差と統合先を人手で確認する。,yahoo_shopping,ブラックホール お徳用 5個パック 3箱セット 高性能活性炭 キョーリン 淡水 海水 流木アク抜き アク吸着 黄ばみ吸着,https://store.shopping.yahoo.co.jp/aquacraft/k6-07-01200-3.html,https://item-shopping.c.yimg.jp/i/j/aquacraft_k6-07-01200-3,4971618932723,
candidate-9ba1f0ef991ee7686dca5025,,,,target_species_unknown,dog,,unconfirmed,ウェルケア キャバリア専用 アダルト〜シニア,イースター,dog_food,dog_dry_food,0.5,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,yahoo_shopping,ウェルケア キャバリア専用 アダルト〜シニア 2.7kg(900g×3袋) イースター 返品種別B,https://store.shopping.yahoo.co.jp/joshin/4970768116601-73-30002801.html,https://item-shopping.c.yimg.jp/i/j/joshin_4970768116601-73-30002801,4970768116601,
candidate-cc4b32db1c61b5b30be47d9b,,,,target_species_unknown,dog,,unconfirmed,ウェルケア レトリーバー専用 アダルト,イースター,dog_food,dog_dry_food,0.5,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,yahoo_shopping,ウェルケア レトリーバー専用 アダルト 6kg イースター 返品種別B,https://store.shopping.yahoo.co.jp/joshin/4970768116489-73-30002800.html,https://item-shopping.c.yimg.jp/i/j/joshin_4970768116489-73-30002800,4970768116489,
candidate-e2f3bc25b03d7d39096e2b46,,,,variant_merge_uncertain,aquarium,,group_wide,水槽 砂 砂利 ベストサンド ジェックス,GEX,gravel,gravel,0.5,分類・統合confidence=0.50,バリエーション差と統合先を人手で確認する。,yahoo_shopping,水槽 砂 砂利 ベストサンド 6L ジェックス,https://store.shopping.yahoo.co.jp/ikurun0810/149067.html,https://item-shopping.c.yimg.jp/i/j/ikurun0810_149067,4972547023483,
candidate-e82d02d33ea21becc6111f8d,,,,target_species_unknown,dog,,unconfirmed,レトリーバー専用 シニア イースター,ウェルケア,dog_food,dog_dry_food,0.5,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,yahoo_shopping,ウェルケア レトリーバー専用 シニア 6kg イースター 返品種別B,https://store.shopping.yahoo.co.jp/joshin/4970768116496-73-30002801.html,https://item-shopping.c.yimg.jp/i/j/joshin_4970768116496-73-30002801,4970768116496,
candidate-ec9fb911600acc2cd337dd30,,,,target_species_unknown,dog,,unconfirmed,ウェルケア トイ・プードル専用 アダルト〜シニア,イースター,dog_food,dog_dry_food,0.5,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,yahoo_shopping,ウェルケア トイ・プードル専用 アダルト〜シニア 1.35kg(450g×3袋) イースター 返品種別B,https://store.shopping.yahoo.co.jp/joshin/4970768116649-73-30002801.html,https://item-shopping.c.yimg.jp/i/j/joshin_4970768116649-73-30002801,4970768116649,
candidate-0262f7ecf1cfb55a611152eb,,,,small_animal_scope_unclear|target_species_unknown|variant_merge_uncertain,small_animal,,unconfirmed,ちんちらのきわみ 小動物 フード,ハイペット,small_mammal_food,small_mammal_food,0.55,「小動物」以外の具体的な対象種が確認できない。 / 商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.55,group_wideにせず、具体的な対象種が確認できるまで保留する。 / メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,yahoo_shopping,3個セット ハイペット ちんちらのきわみ 300ｇ小動物 フード,https://store.shopping.yahoo.co.jp/bestone1/yk26924-a2510.html,https://item-shopping.c.yimg.jp/i/j/bestone1_yk26924-a2510,4977007036911,
candidate-04693e6fa0bf0a3e3c6ae9fb,,,,variant_merge_uncertain,bird,,group_wide,小鳥用健康焼き砂,ハッピーホリデイ,sand,sand,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,ハッピーホリデイ 小鳥用健康焼き砂(2kg),https://product.rakuten.co.jp/product/-/bc154a960a2c55e60ca4e4ed8765374b/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ho/PEE/NJU/JJY/RUE/6c0e12ee472657561320f831639d3ac4.jpg?_ex=128x128,4904769001154,4904769001154
candidate-0a08aef79c42032e96e3bc14,,,,variant_merge_uncertain,aquarium,,group_wide,カメのおやつミックスフード かめ用フード フード 観賞魚 ペット アクアリウム,イトスイ,shrimp_food,shrimp_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,yahoo_shopping,【お取り寄せ】イトスイ カメのおやつミックスフード25g かめ用フード フード 観賞魚 ペット アクアリウム,https://store.shopping.yahoo.co.jp/cocodecow/y227jt.html,https://item-shopping.c.yimg.jp/i/j/cocodecow_y227jt,4971453057667,
candidate-0b358ed893cb837cf8295c1d,,,,variant_merge_uncertain,bird,,group_wide,自然派宣言 小鳥の補助食 麻の実,自然派宣言(ペット),bird_food,bird_seed_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,自然派宣言 小鳥の補助食 麻の実(230g),https://product.rakuten.co.jp/product/-/51f9996fade0c104d667b994d6c40983/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/NRY/Y02/LG5/209c9dd0240bee3bac0484d89d24c7c3.jpg?_ex=128x128,4972228253505,
candidate-0b42acff5119ed27b5702cce,,,,variant_merge_uncertain,aquarium,,group_wide,大エビカメのおやつ かめ用フード フード 観賞魚 ペット アクアリウム,イトスイ,shrimp_food,shrimp_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,yahoo_shopping,【お取り寄せ】イトスイ 大エビカメのおやつ 55g かめ用フード フード 観賞魚 ペット アクアリウム,https://store.shopping.yahoo.co.jp/cocodecow/y98112.html,https://item-shopping.c.yimg.jp/i/j/cocodecow_y98112,4971453054741,
candidate-149aac08e129584718db04c1,,,,variant_merge_uncertain,aquarium,,group_wide,コメット 留守番フード 小型水槽用,コメット(ペット用品),fish_supplies,tropical_fish_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,コメット 留守番フード 小型水槽用(8コ入),https://product.rakuten.co.jp/product/-/319067b811d86b99dd3dacccbaa4ecd8/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PEE/NR0/NZS/SXO/88693ba7e968ce32a889ae443bc70a4a.jpg?_ex=128x128,4971453053010,4971453053010
candidate-165920645565d4809834d871,,,,variant_merge_uncertain,bird,,group_wide,自然派宣言 小鳥の補助食 ホワイトボレー,自然派宣言(ペット),bird_food,bird_seed_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,自然派宣言 小鳥の補助食 ホワイトボレー(300g),https://product.rakuten.co.jp/product/-/f12a9f83da9fd236263c7a12eddb8d52/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/NLD/U20/NC9/04702e8e49024d95c335c97a6fb1d53c.jpg?_ex=128x128,4972228253109,
candidate-23395460c69a72fcf66cce46,,,,variant_merge_uncertain,bird,,group_wide,ペットフード BIRDMORE 小鳥用 食べる土,黒瀬,bird_food,bird_seed_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,黒瀬ペットフード BIRDMORE 小鳥用 食べる土,https://product.rakuten.co.jp/product/-/e1df9e2b58c7beb75c47e07cfecefae9/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PEP/TNH/975/C49/2918cc5dd72c7925b381b38a6b9e3722.jpg?_ex=128x128,4972228224482,272496
candidate-27f33c218df19ca9e06513a9,,,,variant_merge_uncertain,insect,,group_wide,M‐703 バイオ育成カブト虫マット 昆虫 昆虫用飼育マット 用品,マルカン,adult_mat,adult_mat,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_ichiba,（株）マルカン M‐703 バイオ育成カブト虫マット10L 昆虫 昆虫用飼育マット 用品｛SK},https://hb.afl.rakuten.co.jp/hgc/g00t2h1n.pd2g8f6f.g00t2h1n.pd2g9e9b/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fhakozume%2F10035012%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fhakozume%2Fi%2F10035012%2F&rafcid=wsc_i_is_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://thumbnail.image.rakuten.co.jp/@0_mall/hakozume/cabinet/j3/4906456550013.jpg?_ex=128x128,,
candidate-2a04780561a11d0430b5fadc,,,,variant_merge_uncertain,bird,,group_wide,自然派宣言 小鳥の補助食 ムキエン麦,自然派宣言(ペット),bird_food,bird_seed_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,自然派宣言 小鳥の補助食 ムキエン麦(300g),https://product.rakuten.co.jp/product/-/38ba700200792eccc18ad0024b357186/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/N6W/19X/AFE/081317c9fda3756e38bdc2ab722a573d.jpg?_ex=128x128,4972228253307,
candidate-3916abb0427b43c82f405097,,,,small_animal_scope_unclear|target_species_unknown|variant_merge_uncertain,small_animal,,unconfirmed,ちんちらのきわみ 小動物 フード,ハイペット,small_mammal_food,small_mammal_food,0.55,「小動物」以外の具体的な対象種が確認できない。 / 商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.55,group_wideにせず、具体的な対象種が確認できるまで保留する。 / メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,yahoo_shopping,2個セット ハイペット ちんちらのきわみ 300ｇ小動物 フード,https://store.shopping.yahoo.co.jp/bestone1/yk26923-a2510.html,https://item-shopping.c.yimg.jp/i/j/bestone1_yk26923-a2510,4977007036911,
candidate-399bf638793ae802f5b044cc,,,,variant_merge_uncertain,bird,,group_wide,自然派宣言 小鳥の補助食 元気がでる あわ玉,自然派宣言(ペット),bird_food,bird_seed_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,自然派宣言 小鳥の補助食 元気がでる あわ玉(330g),https://product.rakuten.co.jp/product/-/c2a40669d2ac2e323e0e18ebb481327c/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/NR0/SLO/16J/3d3602c182aff3090db913729e3adb78.jpg?_ex=128x128,4972228253000,
candidate-3be381e39cbdb6e99bb5410a,,,,variant_merge_uncertain,bird,,group_wide,小鳥たちのソフトエッグフード,バードランド,bird_food,bird_seed_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,バードランド 小鳥たちのソフトエッグフード(約100g),https://product.rakuten.co.jp/product/-/8194aa762194f44a5abfb44983d8f4e7/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ho/PEC/ZH8/NLK/3XO/5ac738965d81271e3d486beba207614d.jpg?_ex=128x128,4906456538431,MB-310
candidate-3e27333215f5dddc57e409b5,,,,variant_merge_uncertain,bird,,group_wide,ファープラスト 小鳥用水浴び容器 TREVI 4405 バードバス 色おまかせ 84405799 1567312,ferplast,sand,sand,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,ファープラスト 小鳥用水浴び容器 TREVI 4405 バードバス 色おまかせ 84405799 1567312,https://product.rakuten.co.jp/product/-/3da1fd9480762cb18a844e5cff65ce23/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,8010690047607,4405
candidate-45751c3657fcd2511662bc55,,,,variant_merge_uncertain,aquarium,,group_wide,ジェックス コーナーパワーフィルター用 活性炭カートリッジ 内容量 使用環境 淡水・海水 観賞魚用ろか材 フィルター,GEX,activated_carbon,activated_carbon,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,yahoo_shopping,ジェックス コーナーパワーフィルター用 活性炭カートリッジ 4コ入 内容量 4個 使用環境 淡水・海水 GEX 観賞魚用ろか材 フィルター 価格は1個のお値段です,https://store.shopping.yahoo.co.jp/ulmax/4972547039736.html,https://item-shopping.c.yimg.jp/i/j/ulmax_4972547039736,4972547039736,
candidate-4d730b7e8e7a228e8381f24f,,,,variant_merge_uncertain,aquarium,,group_wide,エコクリンアカムシ 観賞魚用フード 冷凍 赤虫,キョーリン,fish_supplies,tropical_fish_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,キョーリン エコクリンアカムシ 観賞魚用フード 冷凍 赤虫 100g,https://product.rakuten.co.jp/product/-/e8b7227d790e713bc2debcdee45abc43/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PF4/TMI/JVT/3WI/bea385b76f9bff9f3d7c76eee5ef5c20.jpg?_ex=128x128,4971618304193,
candidate-524ffa2843ad4e4fe7fb3255,,,,variant_merge_uncertain,bird,,group_wide,サンコー 小鳥用サンドパーチ 爪とぎパーチ Y型,三晃商会,sand,sand,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,yahoo_shopping,三晃商会　サンコー　小鳥用サンドパーチ　爪とぎパーチ　Ｙ型,https://store.shopping.yahoo.co.jp/usausarabbitry/4976285114700.html,https://item-shopping.c.yimg.jp/i/j/usausarabbitry_4976285114700,4976285114700,
candidate-5bfcea986e4d744d821b0676,,,,variant_merge_uncertain,aquarium,,group_wide,カメの主食 かめ用フード フード 観賞魚 ペット アクアリウム,イトスイ,shrimp_food,shrimp_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,yahoo_shopping,【お取り寄せ】イトスイ カメの主食 260g かめ用フード フード 観賞魚 ペット アクアリウム,https://store.shopping.yahoo.co.jp/cocodecow/y98116.html,https://item-shopping.c.yimg.jp/i/j/cocodecow_y98116,4971453051795,
candidate-5e1dc8d971fdf04a12807c7e,,,,variant_merge_uncertain,bird,,group_wide,自然派 小鳥のカルシウム ひな・繁殖期用,黒瀬ペットフード,bird_food,bird_seed_food,0.55,分類・統合confidence=0.55,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,黒瀬ペットフード 自然派 小鳥のカルシウム ひな・繁殖期用 30g,https://product.rakuten.co.jp/product/-/ffe1f77c2f554aeb8b048d931c6698ca/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PEP/TNG/YT2/TNK/951b69555cc6fa0352596aa2dc36cb81.jpg?_ex=128x128,4972228257374,
