product_id,parent_product_id,base_product_name,product_name,brand_id,brand_name,manufacturer,category_id,category_name,subcategory_id,subcategory_name,product_type,variations_or_target,priority,note,source_url,is_active,content_amount,flavor,scent,variant_source,split_status,needs_research,review_reason,verification_status,verified_source_url,verified_note,verified_at
product_0065_vf002,product_0065,ラシーネ 日本猫,ラシーネ 日本猫 かつお節＆まぐろ節入り 1.18kg(236g×5袋),brand_059,ラシーネ,日本ペットフード,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢・健康ニーズ別,B,日本ペットフードの猫用主要カテゴリ,https://www.npf.co.jp/lacine/index.html,true,1.18kg(236g×5袋),かつお節＆まぐろ節入り,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.npf.co.jp/lacine/index.html,ラシーネ公式ページでお品書きと内容量を確認。11歳以上用は公式注記の専用容量を反映。,2026-07-08
product_0065_vf004,product_0065,ラシーネ 日本猫,ラシーネ 日本猫 にぼし削り入り 1.18kg(236g×5袋),brand_059,ラシーネ,日本ペットフード,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢・健康ニーズ別,B,日本ペットフードの猫用主要カテゴリ,https://www.npf.co.jp/lacine/index.html,true,1.18kg(236g×5袋),にぼし削り入り,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.npf.co.jp/lacine/index.html,ラシーネ公式ページでお品書きと内容量を確認。11歳以上用は公式注記の専用容量を反映。,2026-07-08
product_0065_vf006,product_0065,ラシーネ 日本猫,ラシーネ 日本猫 避妊・去勢後用 1.18kg(236g×5袋),brand_059,ラシーネ,日本ペットフード,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢・健康ニーズ別,B,日本ペットフードの猫用主要カテゴリ,https://www.npf.co.jp/lacine/index.html,true,1.18kg(236g×5袋),避妊・去勢後用,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.npf.co.jp/lacine/index.html,ラシーネ公式ページでお品書きと内容量を確認。11歳以上用は公式注記の専用容量を反映。,2026-07-08
product_0065_vf008,product_0065,ラシーネ 日本猫,ラシーネ 日本猫 11歳以上用 1.1kg(220g×5袋),brand_059,ラシーネ,日本ペットフード,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢・健康ニーズ別,B,日本ペットフードの猫用主要カテゴリ,https://www.npf.co.jp/lacine/index.html,true,1.1kg(220g×5袋),11歳以上用,該当なし,official_or_maker_source_verified,verified_content_flavor_sku,false,,verified,https://www.npf.co.jp/lacine/index.html,ラシーネ公式ページでお品書きと内容量を確認。11歳以上用は公式注記の専用容量を反映。,2026-07-08
product_0064_r6002,product_0064,ビューティープロ キャット 腎臓の健康維持,ビューティープロ キャット 腎臓の健康維持 15歳以上 フィッシュ味 1.4kg(280g×5袋),brand_043,ビューティープロ,日本ペットフード,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢・健康ニーズ別,B,日本ペットフードの猫用主要カテゴリ,https://www.npf.co.jp/cat-products/cat-detail/bc15k,true,1.4kg(280g×5袋),フィッシュ味,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.npf.co.jp/cat-products/cat-detail/bc15k,日本ペットフード公式で腎臓の健康維持15歳以上の味・内容量を確認。,2026-07-08
product_0064_r6003,product_0064,ビューティープロ キャット 腎臓の健康維持,ビューティープロ キャット 腎臓の健康維持 15歳以上 フィッシュ味 2.7kg(450g×6袋),brand_043,ビューティープロ,日本ペットフード,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢・健康ニーズ別,B,日本ペットフードの猫用主要カテゴリ,https://www.npf.co.jp/cat-products/cat-detail/bc15k,true,2.7kg(450g×6袋),フィッシュ味,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.npf.co.jp/cat-products/cat-detail/bc15k,日本ペットフード公式で腎臓の健康維持15歳以上の味・内容量を確認。,2026-07-08
product_0072_r6002,product_0072,ロイヤルカナン マザー&ベビーキャット,ロイヤルカナン マザー＆ベビーキャット ドライ 2kg,brand_060,ロイヤルカナン,ロイヤルカナン,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢/猫種/健康ニーズ別,A,総合栄養食の主要ライン,https://www.royalcanin.com/jp/cats/products/retail-products/mother-%26-babycat-2544,true,2kg,該当なし,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.royalcanin.com/jp/cats/products/retail-products/mother-%26-babycat-2544,ロイヤルカナン公式でマザー＆ベビーキャット ドライの内容量を確認。,2026-07-08
product_0072_r6003,product_0072,ロイヤルカナン マザー&ベビーキャット,ロイヤルカナン マザー＆ベビーキャット ドライ 4kg,brand_060,ロイヤルカナン,ロイヤルカナン,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢/猫種/健康ニーズ別,A,総合栄養食の主要ライン,https://www.royalcanin.com/jp/cats/products/retail-products/mother-%26-babycat-2544,true,4kg,該当なし,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.royalcanin.com/jp/cats/products/retail-products/mother-%26-babycat-2544,ロイヤルカナン公式でマザー＆ベビーキャット ドライの内容量を確認。,2026-07-08
product_0073_r6002,product_0073,ロイヤルカナン エイジング12+,ロイヤルカナン エイジング 11+ ドライ 2kg,brand_060,ロイヤルカナン,ロイヤルカナン,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢/猫種/健康ニーズ別,A,総合栄養食の主要ライン,https://www.royalcanin.com/jp/cats/products/retail-products/ageing-11%2B-2561,true,2kg,該当なし,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.royalcanin.com/jp/cats/products/retail-products/ageing-11%2B-2561,ロイヤルカナン公式で現行のエイジング11+ドライの内容量を確認。元行のエイジング12+は現行名に合わせて整理。,2026-07-08
product_0073_r6003,product_0073,ロイヤルカナン エイジング12+,ロイヤルカナン エイジング 11+ ドライ 4kg,brand_060,ロイヤルカナン,ロイヤルカナン,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢/猫種/健康ニーズ別,A,総合栄養食の主要ライン,https://www.royalcanin.com/jp/cats/products/retail-products/ageing-11%2B-2561,true,4kg,該当なし,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.royalcanin.com/jp/cats/products/retail-products/ageing-11%2B-2561,ロイヤルカナン公式で現行のエイジング11+ドライの内容量を確認。元行のエイジング12+は現行名に合わせて整理。,2026-07-08
product_0074_r6002,product_0074,ロイヤルカナン 猫種専用（アメリカンショートヘアー等）,ロイヤルカナン ペルシャ・チンチラ・ヒマラヤン 成猫用 2kg,brand_060,ロイヤルカナン,ロイヤルカナン,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢/猫種/健康ニーズ別,A,総合栄養食の主要ライン,https://www.royalcanin.com/jp/cats/products/retail-products/persian-adult-2552,true,2kg,該当なし,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.royalcanin.com/jp/cats/products/retail-products/persian-adult-2552,ロイヤルカナン公式で猫種専用フードの内容量を確認。,2026-07-08
product_0074_r6004,product_0074,ロイヤルカナン 猫種専用（アメリカンショートヘアー等）,ロイヤルカナン ブリティッシュ ショートヘアー 成猫用 2kg,brand_060,ロイヤルカナン,ロイヤルカナン,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢/猫種/健康ニーズ別,A,総合栄養食の主要ライン,https://www.royalcanin.com/jp/cats/products/retail-products/british-shorthair-adult-2557,true,2kg,該当なし,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.royalcanin.com/jp/cats/products/retail-products/british-shorthair-adult-2557,ロイヤルカナン公式で猫種専用フードの内容量を確認。,2026-07-08
product_0092_r7f002,product_0092,i/d 消化ケア,ヒルズ プリスクリプション・ダイエット i/d 消化ケア チキン 2kg,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,療法食,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/,true,2kg,チキン,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://myhillsshop.hills.co.jp/products/pd-fel-i-d,ヒルズ公式通販でバリアント500g/2kg、商品名チキンを確認,2026-07-08
product_0093_r7f002,product_0093,z/d 食物アレルギーケア,ヒルズ プリスクリプション・ダイエット z/d 食物アレルギー＆皮膚ケア オリジナル 2kg,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,療法食,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/,true,2kg,オリジナル,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://myhillsshop.hills.co.jp/products/pd-fel-z-d,ヒルズ公式通販で商品名オリジナル、バリアント500g/2kgを確認,2026-07-08
product_0094_r7f002,product_0094,r/d 体重管理,ヒルズ プリスクリプション・ダイエット r/d 体重減量 チキン 4kg,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,療法食,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/,true,4kg,チキン,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://myhillsshop.hills.co.jp/products/pd-fel-r-d-with-chicken,ヒルズ公式通販で商品名チキン、バリアント2kg/4kgを確認,2026-07-08
product_0153_r7f002,product_0153,ワイルドプレイリーキャット,アカナ ワイルドプレイリーキャットレシピ 1.8kg,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.8kg,チキン・七面鳥・魚・卵,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/wild-prairie-cats,アカナ公式でサイズ340g/1.8kg/4.5kgと原材料系フレーバーを確認,2026-07-08
product_0153_r7f003,product_0153,ワイルドプレイリーキャット,アカナ ワイルドプレイリーキャットレシピ 4.5kg,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,4.5kg,チキン・七面鳥・魚・卵,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/wild-prairie-cats,アカナ公式でサイズ340g/1.8kg/4.5kgと原材料系フレーバーを確認,2026-07-08
product_0154_r7f002,product_0154,パシフィカキャット,アカナ パシフィカキャット 1.8kg,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.8kg,魚,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/pacifica-cats,アカナ公式で魚中心のレシピとサイズ340g/1.8kg/4.5kgを確認,2026-07-08
product_0154_r7f003,product_0154,パシフィカキャット,アカナ パシフィカキャット 4.5kg,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,4.5kg,魚,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/pacifica-cats,アカナ公式で魚中心のレシピとサイズ340g/1.8kg/4.5kgを確認,2026-07-08
product_0155_r7f002,product_0155,グラスランドキャット,アカナ グラスランドキャット 1.8kg,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.8kg,鴨・鶏・七面鳥・魚・卵,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/grasslands-cats,アカナ公式でサイズ340g/1.8kg/4.5kgと原材料系フレーバーを確認,2026-07-08
product_0155_r7f003,product_0155,グラスランドキャット,アカナ グラスランドキャット 4.5kg,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,4.5kg,鴨・鶏・七面鳥・魚・卵,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/grasslands-cats,アカナ公式でサイズ340g/1.8kg/4.5kgと原材料系フレーバーを確認,2026-07-08
product_0156_r7f002,product_0156,バウンティフルキャッチ,アカナ バウンティフルキャッチキャット 1.8kg,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.8kg,サーモン・ニシン・ヘイク,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/bountiful-catch,アカナ公式で魚中心のレシピとサイズ340g/1.8kg/4.5kgを確認,2026-07-08
product_0156_r7f003,product_0156,バウンティフルキャッチ,アカナ バウンティフルキャッチキャット 4.5kg,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,4.5kg,サーモン・ニシン・ヘイク,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/bountiful-catch,アカナ公式で魚中心のレシピとサイズ340g/1.8kg/4.5kgを確認,2026-07-08
product_0157_r8f002,product_0157,キャット&キトゥン,オリジン オリジナルキャット 1.8kg,brand_014,オリジン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.8kg,鶏肉・七面鳥・天然魚・卵,該当なし,verified_round8,split_verified,false,,verified,https://www.wannyan-kitchen.com/fs/wannyan/c/orijen_cat?sort=03,正規販売店の商品一覧でオリジナルキャットのサイズ340g/1.8kg/5.4kgを確認。公式系ページでレシピ系統を確認。,2026-07-08
product_0157_r8f003,product_0157,キャット&キトゥン,オリジン オリジナルキャット 5.4kg,brand_014,オリジン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,5.4kg,鶏肉・七面鳥・天然魚・卵,該当なし,verified_round8,split_verified,false,,verified,https://www.wannyan-kitchen.com/fs/wannyan/c/orijen_cat?sort=03,正規販売店の商品一覧でオリジナルキャットのサイズ340g/1.8kg/5.4kgを確認。公式系ページでレシピ系統を確認。,2026-07-08
product_0158_r8f002,product_0158,シックスフィッシュ,オリジン シックスフィッシュキャット 1.8kg,brand_014,オリジン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.8kg,魚,該当なし,verified_round8,split_verified,false,,verified,https://acana.net/products/%E3%82%B7%E3%83%83%E3%82%AF%E3%82%B9%E3%83%95%E3%82%A3%E3%83%83%E3%82%B7%E3%83%A5%E3%82%AD%E3%83%A3%E3%83%83%E3%83%88,アカナ・オリジン公式商品ページでシックスフィッシュキャットのサイズ340g/1.8kg/5.4kgを確認。,2026-07-08
product_0158_r8f003,product_0158,シックスフィッシュ,オリジン シックスフィッシュキャット 5.4kg,brand_014,オリジン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,5.4kg,魚,該当なし,verified_round8,split_verified,false,,verified,https://acana.net/products/%E3%82%B7%E3%83%83%E3%82%AF%E3%82%B9%E3%83%95%E3%82%A3%E3%83%83%E3%82%B7%E3%83%A5%E3%82%AD%E3%83%A3%E3%83%83%E3%83%88,アカナ・オリジン公式商品ページでシックスフィッシュキャットのサイズ340g/1.8kg/5.4kgを確認。,2026-07-08
product_0159_r8f002,product_0159,レジオナルレッド,オリジン レジオナルレッドキャット 5.4kg,brand_014,オリジン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,5.4kg,牛・豚・サバ・イノシシ・ヤギ・ラム,該当なし,verified_round8,split_verified,false,,verified,https://www.wannyan-kitchen.com/fs/wannyan/c/orijen_cat?sort=03,正規販売店の商品一覧でレジオナルレッドキャットのサイズ1.8kg/5.4kgを確認。,2026-07-08
product_0160_r8f002,product_0160,フィット&トリム,オリジン フィット＆トリムキャット 1.8kg,brand_014,オリジン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.8kg,チキン・七面鳥・魚,該当なし,verified_round8,split_verified,false,,verified,https://store.shopping.yahoo.co.jp/sakurasow-1/cofcb54.html,正規品販売ページでフィット＆トリムキャットの340g/1.8kg/5.4kg展開を確認。,2026-07-08
product_0160_r8f003,product_0160,フィット&トリム,オリジン フィット＆トリムキャット 5.4kg,brand_014,オリジン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,5.4kg,チキン・七面鳥・魚,該当なし,verified_round8,split_verified,false,,verified,https://store.shopping.yahoo.co.jp/sakurasow-1/cofcb54.html,正規品販売ページでフィット＆トリムキャットの340g/1.8kg/5.4kg展開を確認。,2026-07-08
product_0171_r8f002,product_0171,ラム&レバー,キアオラ キャット ラム＆レバー 900g,brand_017,キアオラ / Kia Ora,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,900g,ラム＆レバー,該当なし,verified_round8,split_verified,false,,verified,https://redheart.co.jp/release/2721/,レッドハートのリリースでラム＆レバー2.7kg発売を確認し、正規販売店で300g/900g展開を確認。,2026-07-08
product_0171_r8f003,product_0171,ラム&レバー,キアオラ キャット ラム＆レバー 2.7kg,brand_017,キアオラ / Kia Ora,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,2.7kg,ラム＆レバー,該当なし,verified_round8,split_verified,false,,verified,https://redheart.co.jp/release/2721/,レッドハートのリリースでラム＆レバー2.7kg発売を確認し、正規販売店で300g/900g展開を確認。,2026-07-08
product_0172_r8f002,product_0172,ビーフ&レバー,キアオラ キャット グラスフェッドビーフ＆レバー 900g,brand_017,キアオラ / Kia Ora,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,900g,グラスフェッドビーフ＆レバー,該当なし,verified_round8,split_verified,false,,verified,https://www.wannyan-kitchen.com/fs/wannyan/c/kiaora_cat,正規販売店の商品一覧でグラスフェッドビーフ＆レバーの300g/900g/2.7kg展開を確認。,2026-07-08
product_0172_r8f003,product_0172,ビーフ&レバー,キアオラ キャット グラスフェッドビーフ＆レバー 2.7kg,brand_017,キアオラ / Kia Ora,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,2.7kg,グラスフェッドビーフ＆レバー,該当なし,verified_round8,split_verified,false,,verified,https://www.wannyan-kitchen.com/fs/wannyan/c/kiaora_cat,正規販売店の商品一覧でグラスフェッドビーフ＆レバーの300g/900g/2.7kg展開を確認。,2026-07-08
product_0173_r8f002,product_0173,カンガルー,キアオラ キャット カンガルー 900g,brand_017,キアオラ / Kia Ora,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,900g,カンガルー,該当なし,verified_round8,split_verified,false,,verified,https://www.green-dog.com/shop/products/detail/KAORKKC1-00,GREEN DOGの商品ページでカンガルーの300g/900g/2.7kg展開を確認。,2026-07-08
product_0173_r8f003,product_0173,カンガルー,キアオラ キャット カンガルー 2.7kg,brand_017,キアオラ / Kia Ora,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,2.7kg,カンガルー,該当なし,verified_round8,split_verified,false,,verified,https://www.green-dog.com/shop/products/detail/KAORKKC1-00,GREEN DOGの商品ページでカンガルーの300g/900g/2.7kg展開を確認。,2026-07-08
product_0181_r9f002,product_0181,インディゴムーン,ソリッドゴールド インディゴムーン 1kg,brand_029,ソリッドゴールド,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1kg,チキン・魚,該当なし,verified_round9,split_verified,false,,verified,https://www.min-petkenko.com/goods_solid_gold_indigo_moon_cat.html,国内正規品販売店ページでインディゴムーンの内容量500g/1kg/2kg/6kgを確認。主原料は高品質な鶏肉と魚。,2026-07-08
product_0181_r9f003,product_0181,インディゴムーン,ソリッドゴールド インディゴムーン 2kg,brand_029,ソリッドゴールド,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,2kg,チキン・魚,該当なし,verified_round9,split_verified,false,,verified,https://www.min-petkenko.com/goods_solid_gold_indigo_moon_cat.html,国内正規品販売店ページでインディゴムーンの内容量500g/1kg/2kg/6kgを確認。主原料は高品質な鶏肉と魚。,2026-07-08
product_0181_r9f004,product_0181,インディゴムーン,ソリッドゴールド インディゴムーン 6kg,brand_029,ソリッドゴールド,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,6kg,チキン・魚,該当なし,verified_round9,split_verified,false,,verified,https://www.min-petkenko.com/goods_solid_gold_indigo_moon_cat.html,国内正規品販売店ページでインディゴムーンの内容量500g/1kg/2kg/6kgを確認。主原料は高品質な鶏肉と魚。,2026-07-08
product_0182_r9f002,product_0182,カッツフラッケン,ソリッドゴールド カッツフラッケン 1kg,brand_029,ソリッドゴールド,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1kg,ラム＆玄米,該当なし,verified_round9,split_verified,false,,verified,https://www.min-petkenko.com/goods_solid_gold_katz_flocken.html,国内正規品販売店ページでカッツフラッケンの内容量500g/1kg/2kgを確認。ラム肉・玄米系レシピ。,2026-07-08
product_0182_r9f003,product_0182,カッツフラッケン,ソリッドゴールド カッツフラッケン 2kg,brand_029,ソリッドゴールド,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,2kg,ラム＆玄米,該当なし,verified_round9,split_verified,false,,verified,https://www.min-petkenko.com/goods_solid_gold_katz_flocken.html,国内正規品販売店ページでカッツフラッケンの内容量500g/1kg/2kgを確認。ラム肉・玄米系レシピ。,2026-07-08
product_0186_r9f002,product_0186,グレインフリー アダルトキャット,ナウフレッシュ グレインフリー アダルトキャット 1.36kg,brand_033,ナウフレッシュ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.36kg,ターキー・サーモン・ダック,該当なし,verified_round9,split_verified,false,,verified,https://www.min-petkenko.com/goods_now_fresh_5.html,国内正規品販売店ページでアダルトキャットの内容量350g/1.36kg/3.63kgを確認。ターキー生肉主原料のグレインフリー。,2026-07-08
product_0186_r9f003,product_0186,グレインフリー アダルトキャット,ナウフレッシュ グレインフリー アダルトキャット 3.63kg,brand_033,ナウフレッシュ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,3.63kg,ターキー・サーモン・ダック,該当なし,verified_round9,split_verified,false,,verified,https://www.min-petkenko.com/goods_now_fresh_5.html,国内正規品販売店ページでアダルトキャットの内容量350g/1.36kg/3.63kgを確認。ターキー生肉主原料のグレインフリー。,2026-07-08
product_0187_r9f002,product_0187,キトン,ナウフレッシュ グレインフリー キトン 1.36kg,brand_033,ナウフレッシュ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.36kg,ターキー・サーモン・ダック,該当なし,verified_round9,split_verified,false,,verified,https://store.shopping.yahoo.co.jp/56nyan/7n001-03.html,正規販売店ページでキトン1.36kgを確認し、同シリーズ販売ページの350g展開と合わせて反映。,2026-07-08
product_0188_r9f002,product_0188,シニア,ナウフレッシュ グレインフリー シニアキャット＆ウェイトマネジメント 1.36kg,brand_033,ナウフレッシュ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.36kg,ターキー・サーモン・ダック,該当なし,verified_round9,split_verified,false,,verified,https://store.shopping.yahoo.co.jp/56nyan/7n003-004.html,正規販売店ページでシニアキャット＆ウェイトマネジメントを確認。通常展開の350g/1.36kg/3.63kgで反映。,2026-07-08
product_0188_r9f003,product_0188,シニア,ナウフレッシュ グレインフリー シニアキャット＆ウェイトマネジメント 3.63kg,brand_033,ナウフレッシュ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,3.63kg,ターキー・サーモン・ダック,該当なし,verified_round9,split_verified,false,,verified,https://store.shopping.yahoo.co.jp/56nyan/7n003-004.html,正規販売店ページでシニアキャット＆ウェイトマネジメントを確認。通常展開の350g/1.36kg/3.63kgで反映。,2026-07-08
product_0189_r9f002,product_0189,チキンウィズブルーベリー,ファーストメイト チキンウィズブルーベリー 1.8kg,brand_047,ファーストメイト,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.8kg,チキン＆ブルーベリー,該当なし,verified_round9,split_verified,false,,verified,https://bonbi-pets.jp/products/detail/813,ボンビアルコン商品ページでチキンウィズブルーベリーの1kg/1.8kg/4.54kgとJANを確認。,2026-07-08
