source_id,product_id,source_type,source_url,source_status,checked_at,note
source-pet-aquarium_fish-069,pet-aquarium_fish-069,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-031,pet-reptile_amphibian-031,official_catalog,https://product.gex-fp.co.jp/exoterra/?cid=409&m=ProductList,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-032,pet-reptile_amphibian-032,official_catalog,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-033,pet-reptile_amphibian-033,official_catalog,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-034,pet-reptile_amphibian-034,official_catalog,https://product.gex-fp.co.jp/exoterra/?cid=417&m=ProductList,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-035,pet-reptile_amphibian-035,official_catalog,https://product.gex-fp.co.jp/exoterra/?cid=418&m=ProductList,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-036,pet-reptile_amphibian-036,official_catalog,https://product.gex-fp.co.jp/exoterra/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-037,pet-reptile_amphibian-037,official_catalog,https://www.kyorin-net.co.jp/turtle/index.html,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-038,pet-reptile_amphibian-038,official_catalog,https://www.kyorin-net.co.jp/turtle/index.html,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-039,pet-reptile_amphibian-039,official_catalog,https://product.gex-fp.co.jp/exoterra/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-018,pet-insect-018,official_catalog,https://www.fujikon.net/04mat.htm,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-019,pet-insect-019,official_catalog,https://fujikon.net/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-020,pet-insect-020,official_catalog,https://www.fujikon.net/04mat.htm,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-021,pet-insect-021,official_catalog,https://www.fujikon.net/04mat.htm,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-022,pet-insect-022,official_catalog,https://fujikon.net/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-023,pet-insect-023,official_catalog,https://fujikon.net/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-024,pet-insect-024,official_catalog,https://fujikon.net/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-025,pet-insect-025,official_catalog,https://fujikon.net/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-026,pet-insect-026,official_catalog,https://fujikon.net/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-053,pet-dog-053,official_catalog,https://www.dbfpet.co.jp/product-info/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-054,pet-dog-054,official_catalog,https://www.npf.co.jp/dog-products,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-055,pet-dog-055,official_catalog,https://www.royalcanin.com/jp/dogs/products/vet-products,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-056,pet-dog-056,official_catalog,https://www.petio.com/products/dog/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-057,pet-dog-057,official_catalog,https://www.lion-pet.co.jp/products/dog/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-058,pet-dog-058,official_catalog,https://www.richell.co.jp/shop/pet/dog/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-030,pet-rabbit-030,official_catalog,https://www.hipet.co.jp/product/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-031,pet-rabbit-031,official_catalog,https://www.hipet.co.jp/product/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-032,pet-rabbit-032,official_catalog,https://www.hipet.co.jp/product/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-033,pet-rabbit-033,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-034,pet-rabbit-034,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-035,pet-rabbit-035,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-036,pet-rabbit-036,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-037,pet-small_mammal-037,official_catalog,https://page.mkgr.jp/product/small_animals/category-1342/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-038,pet-small_mammal-038,official_catalog,https://page.mkgr.jp/product/small_animals/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-039,pet-small_mammal-039,official_catalog,https://page.mkgr.jp/product/small_animals/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-040,pet-small_mammal-040,official_catalog,https://page.mkgr.jp/product/small_animals/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-037,pet-bird-037,official_catalog,https://page.mkgr.jp/product/bird/category-1341/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-038,pet-bird-038,official_catalog,https://page.mkgr.jp/product/bird/category-1341/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-039,pet-bird-039,official_catalog,https://page.mkgr.jp/product/bird/category-1341/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-040,pet-bird-040,official_catalog,https://page.mkgr.jp/product/bird/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-041,pet-bird-041,official_catalog,https://page.mkgr.jp/product/bird/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-070,pet-aquarium_fish-070,official_catalog,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-071,pet-aquarium_fish-071,official_catalog,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-072,pet-aquarium_fish-072,official_catalog,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-073,pet-aquarium_fish-073,official_catalog,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-074,pet-aquarium_fish-074,official_catalog,https://www.gex-fp.co.jp/fish/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-075,pet-aquarium_fish-075,official_catalog,https://www.gex-fp.co.jp/fish/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-076,pet-aquarium_fish-076,official_catalog,https://www.gex-fp.co.jp/fish/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-077,pet-aquarium_fish-077,official_catalog,https://www.gex-fp.co.jp/fish/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-040,pet-reptile_amphibian-040,official_catalog,https://product.gex-fp.co.jp/exoterra/?cid=409&m=ProductList,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-041,pet-reptile_amphibian-041,official_catalog,https://product.gex-fp.co.jp/exoterra/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-042,pet-reptile_amphibian-042,official_catalog,https://product.gex-fp.co.jp/exoterra/?cid=409&m=ProductList,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-043,pet-reptile_amphibian-043,official_catalog,https://www.gex-fp.co.jp/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-044,pet-reptile_amphibian-044,official_catalog,https://product.gex-fp.co.jp/exoterra/?cid=402&m=ProductList,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-reptile_amphibian-045,pet-reptile_amphibian-045,official_catalog,https://product.gex-fp.co.jp/exoterra/?cid=404&m=ProductList,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-027,pet-insect-027,official_catalog,https://www.fujikon.net/04mat.htm,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-028,pet-insect-028,official_catalog,https://page.mkgr.jp/product/insect/category-1359/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-029,pet-insect-029,official_catalog,https://fujikon.net/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-insect-030,pet-insect-030,official_catalog,https://www.fujikon.net/04mat.htm,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
